"Persons Place of Usual Residence","1133917","Managers",33
"Persons Place of Usual Residence","1133917","Professionals",89
"Persons Place of Usual Residence","1133917","Technicians and Trades Workers",21
"Persons Place of Usual Residence","1133917","Community and Personal Service Workers",26
"Persons Place of Usual Residence","1133917","Clerical and Administrative Workers",17
"Persons Place of Usual Residence","1133917","Sales Workers",16
"Persons Place of Usual Residence","1133917","Machinery Operators and Drivers",6
"Persons Place of Usual Residence","1133917","Labourers",12
"Persons Place of Usual Residence","1133917","Inadequately described",0
"Persons Place of Usual Residence","1133917","Not stated",6
"Persons Place of Usual Residence","1133917","Not applicable",147
"Persons Place of Usual Residence","1133917","Total",373
"Persons Place of Usual Residence","1133918","Managers",19
"Persons Place of Usual Residence","1133918","Professionals",42
"Persons Place of Usual Residence","1133918","Technicians and Trades Workers",12
"Persons Place of Usual Residence","1133918","Community and Personal Service Workers",15
"Persons Place of Usual Residence","1133918","Clerical and Administrative Workers",16
"Persons Place of Usual Residence","1133918","Sales Workers",10
"Persons Place of Usual Residence","1133918","Machinery Operators and Drivers",0
"Persons Place of Usual Residence","1133918","Labourers",4
"Persons Place of Usual Residence","1133918","Inadequately described",0
"Persons Place of Usual Residence","1133918","Not stated",0
"Persons Place of Usual Residence","1133918","Not applicable",127
"Persons Place of Usual Residence","1133918","Total",245
"Persons Place of Usual Residence","1133919","Managers",68
"Persons Place of Usual Residence","1133919","Professionals",113
"Persons Place of Usual Residence","1133919","Technicians and Trades Workers",17
"Persons Place of Usual Residence","1133919","Community and Personal Service Workers",21
"Persons Place of Usual Residence","1133919","Clerical and Administrative Workers",40
"Persons Place of Usual Residence","1133919","Sales Workers",23
"Persons Place of Usual Residence","1133919","Machinery Operators and Drivers",3
"Persons Place of Usual Residence","1133919","Labourers",5
"Persons Place of Usual Residence","1133919","Inadequately described",0
"Persons Place of Usual Residence","1133919","Not stated",0
"Persons Place of Usual Residence","1133919","Not applicable",187
"Persons Place of Usual Residence","1133919","Total",487
"Persons Place of Usual Residence","1133920","Managers",24
"Persons Place of Usual Residence","1133920","Professionals",50
"Persons Place of Usual Residence","1133920","Technicians and Trades Workers",3
"Persons Place of Usual Residence","1133920","Community and Personal Service Workers",16
"Persons Place of Usual Residence","1133920","Clerical and Administrative Workers",14
"Persons Place of Usual Residence","1133920","Sales Workers",7
"Persons Place of Usual Residence","1133920","Machinery Operators and Drivers",0
"Persons Place of Usual Residence","1133920","Labourers",4
"Persons Place of Usual Residence","1133920","Inadequately described",3
"Persons Place of Usual Residence","1133920","Not stated",0
"Persons Place of Usual Residence","1133920","Not applicable",105
"Persons Place of Usual Residence","1133920","Total",232
"Persons Place of Usual Residence","1133921","Managers",33
"Persons Place of Usual Residence","1133921","Professionals",84
"Persons Place of Usual Residence","1133921","Technicians and Trades Workers",13
"Persons Place of Usual Residence","1133921","Community and Personal Service Workers",10
"Persons Place of Usual Residence","1133921","Clerical and Administrative Workers",19
"Persons Place of Usual Residence","1133921","Sales Workers",11
"Persons Place of Usual Residence","1133921","Machinery Operators and Drivers",3
"Persons Place of Usual Residence","1133921","Labourers",8
"Persons Place of Usual Residence","1133921","Inadequately described",0
"Persons Place of Usual Residence","1133921","Not stated",0
"Persons Place of Usual Residence","1133921","Not applicable",181
"Persons Place of Usual Residence","1133921","Total",366
"Persons Place of Usual Residence","1133922","Managers",46
"Persons Place of Usual Residence","1133922","Professionals",100
"Persons Place of Usual Residence","1133922","Technicians and Trades Workers",24
"Persons Place of Usual Residence","1133922","Community and Personal Service Workers",25
"Persons Place of Usual Residence","1133922","Clerical and Administrative Workers",29
"Persons Place of Usual Residence","1133922","Sales Workers",18
"Persons Place of Usual Residence","1133922","Machinery Operators and Drivers",13
"Persons Place of Usual Residence","1133922","Labourers",16
"Persons Place of Usual Residence","1133922","Inadequately described",4
"Persons Place of Usual Residence","1133922","Not stated",0
"Persons Place of Usual Residence","1133922","Not applicable",174
"Persons Place of Usual Residence","1133922","Total",441
"Persons Place of Usual Residence","1133923","Managers",51
"Persons Place of Usual Residence","1133923","Professionals",123
"Persons Place of Usual Residence","1133923","Technicians and Trades Workers",22
"Persons Place of Usual Residence","1133923","Community and Personal Service Workers",22
"Persons Place of Usual Residence","1133923","Clerical and Administrative Workers",27
"Persons Place of Usual Residence","1133923","Sales Workers",20
"Persons Place of Usual Residence","1133923","Machinery Operators and Drivers",7
"Persons Place of Usual Residence","1133923","Labourers",26
"Persons Place of Usual Residence","1133923","Inadequately described",0
"Persons Place of Usual Residence","1133923","Not stated",3
"Persons Place of Usual Residence","1133923","Not applicable",377
"Persons Place of Usual Residence","1133923","Total",688
"Persons Place of Usual Residence","1133924","Managers",32
"Persons Place of Usual Residence","1133924","Professionals",64
"Persons Place of Usual Residence","1133924","Technicians and Trades Workers",20
"Persons Place of Usual Residence","1133924","Community and Personal Service Workers",13
"Persons Place of Usual Residence","1133924","Clerical and Administrative Workers",21
"Persons Place of Usual Residence","1133924","Sales Workers",8
"Persons Place of Usual Residence","1133924","Machinery Operators and Drivers",0
"Persons Place of Usual Residence","1133924","Labourers",5
"Persons Place of Usual Residence","1133924","Inadequately described",3
"Persons Place of Usual Residence","1133924","Not stated",0
"Persons Place of Usual Residence","1133924","Not applicable",198
"Persons Place of Usual Residence","1133924","Total",370
"Persons Place of Usual Residence","1133925","Managers",21
"Persons Place of Usual Residence","1133925","Professionals",58
"Persons Place of Usual Residence","1133925","Technicians and Trades Workers",9
"Persons Place of Usual Residence","1133925","Community and Personal Service Workers",16
"Persons Place of Usual Residence","1133925","Clerical and Administrative Workers",16
"Persons Place of Usual Residence","1133925","Sales Workers",13
"Persons Place of Usual Residence","1133925","Machinery Operators and Drivers",3
"Persons Place of Usual Residence","1133925","Labourers",7
"Persons Place of Usual Residence","1133925","Inadequately described",0
"Persons Place of Usual Residence","1133925","Not stated",0
"Persons Place of Usual Residence","1133925","Not applicable",97
"Persons Place of Usual Residence","1133925","Total",242
"Persons Place of Usual Residence","1133926","Managers",35
"Persons Place of Usual Residence","1133926","Professionals",63
"Persons Place of Usual Residence","1133926","Technicians and Trades Workers",14
"Persons Place of Usual Residence","1133926","Community and Personal Service Workers",10
"Persons Place of Usual Residence","1133926","Clerical and Administrative Workers",15
"Persons Place of Usual Residence","1133926","Sales Workers",17
"Persons Place of Usual Residence","1133926","Machinery Operators and Drivers",0
"Persons Place of Usual Residence","1133926","Labourers",10
"Persons Place of Usual Residence","1133926","Inadequately described",0
"Persons Place of Usual Residence","1133926","Not stated",0
"Persons Place of Usual Residence","1133926","Not applicable",130
"Persons Place of Usual Residence","1133926","Total",302
"Persons Place of Usual Residence","1133927","Managers",38
"Persons Place of Usual Residence","1133927","Professionals",86
"Persons Place of Usual Residence","1133927","Technicians and Trades Workers",15
"Persons Place of Usual Residence","1133927","Community and Personal Service Workers",17
"Persons Place of Usual Residence","1133927","Clerical and Administrative Workers",27
"Persons Place of Usual Residence","1133927","Sales Workers",13
"Persons Place of Usual Residence","1133927","Machinery Operators and Drivers",0
"Persons Place of Usual Residence","1133927","Labourers",11
"Persons Place of Usual Residence","1133927","Inadequately described",0
"Persons Place of Usual Residence","1133927","Not stated",0
"Persons Place of Usual Residence","1133927","Not applicable",198
"Persons Place of Usual Residence","1133927","Total",405
"Persons Place of Usual Residence","1133928","Managers",45
"Persons Place of Usual Residence","1133928","Professionals",67
"Persons Place of Usual Residence","1133928","Technicians and Trades Workers",14
"Persons Place of Usual Residence","1133928","Community and Personal Service Workers",15
"Persons Place of Usual Residence","1133928","Clerical and Administrative Workers",14
"Persons Place of Usual Residence","1133928","Sales Workers",10
"Persons Place of Usual Residence","1133928","Machinery Operators and Drivers",0
"Persons Place of Usual Residence","1133928","Labourers",4
"Persons Place of Usual Residence","1133928","Inadequately described",5
"Persons Place of Usual Residence","1133928","Not stated",0
"Persons Place of Usual Residence","1133928","Not applicable",183
"Persons Place of Usual Residence","1133928","Total",348
"Persons Place of Usual Residence","1133929","Managers",47
"Persons Place of Usual Residence","1133929","Professionals",74
"Persons Place of Usual Residence","1133929","Technicians and Trades Workers",14
"Persons Place of Usual Residence","1133929","Community and Personal Service Workers",15
"Persons Place of Usual Residence","1133929","Clerical and Administrative Workers",16
"Persons Place of Usual Residence","1133929","Sales Workers",13
"Persons Place of Usual Residence","1133929","Machinery Operators and Drivers",5
"Persons Place of Usual Residence","1133929","Labourers",7
"Persons Place of Usual Residence","1133929","Inadequately described",8
"Persons Place of Usual Residence","1133929","Not stated",0
"Persons Place of Usual Residence","1133929","Not applicable",158
"Persons Place of Usual Residence","1133929","Total",357
"Persons Place of Usual Residence","1133930","Managers",42
"Persons Place of Usual Residence","1133930","Professionals",71
"Persons Place of Usual Residence","1133930","Technicians and Trades Workers",19
"Persons Place of Usual Residence","1133930","Community and Personal Service Workers",15
"Persons Place of Usual Residence","1133930","Clerical and Administrative Workers",10
"Persons Place of Usual Residence","1133930","Sales Workers",4
"Persons Place of Usual Residence","1133930","Machinery Operators and Drivers",0
"Persons Place of Usual Residence","1133930","Labourers",5
"Persons Place of Usual Residence","1133930","Inadequately described",0
"Persons Place of Usual Residence","1133930","Not stated",0
"Persons Place of Usual Residence","1133930","Not applicable",132
"Persons Place of Usual Residence","1133930","Total",302
"Persons Place of Usual Residence","1133931","Managers",23
"Persons Place of Usual Residence","1133931","Professionals",51
"Persons Place of Usual Residence","1133931","Technicians and Trades Workers",10
"Persons Place of Usual Residence","1133931","Community and Personal Service Workers",13
"Persons Place of Usual Residence","1133931","Clerical and Administrative Workers",18
"Persons Place of Usual Residence","1133931","Sales Workers",6
"Persons Place of Usual Residence","1133931","Machinery Operators and Drivers",0
"Persons Place of Usual Residence","1133931","Labourers",5
"Persons Place of Usual Residence","1133931","Inadequately described",0
"Persons Place of Usual Residence","1133931","Not stated",0
"Persons Place of Usual Residence","1133931","Not applicable",113
"Persons Place of Usual Residence","1133931","Total",234
"Persons Place of Usual Residence","1133932","Managers",42
"Persons Place of Usual Residence","1133932","Professionals",56
"Persons Place of Usual Residence","1133932","Technicians and Trades Workers",7
"Persons Place of Usual Residence","1133932","Community and Personal Service Workers",13
"Persons Place of Usual Residence","1133932","Clerical and Administrative Workers",13
"Persons Place of Usual Residence","1133932","Sales Workers",7
"Persons Place of Usual Residence","1133932","Machinery Operators and Drivers",3
"Persons Place of Usual Residence","1133932","Labourers",8
"Persons Place of Usual Residence","1133932","Inadequately described",4
"Persons Place of Usual Residence","1133932","Not stated",0
"Persons Place of Usual Residence","1133932","Not applicable",155
"Persons Place of Usual Residence","1133932","Total",316
"Persons Place of Usual Residence","1133933","Managers",45
"Persons Place of Usual Residence","1133933","Professionals",132
"Persons Place of Usual Residence","1133933","Technicians and Trades Workers",30
"Persons Place of Usual Residence","1133933","Community and Personal Service Workers",46
"Persons Place of Usual Residence","1133933","Clerical and Administrative Workers",38
"Persons Place of Usual Residence","1133933","Sales Workers",25
"Persons Place of Usual Residence","1133933","Machinery Operators and Drivers",12
"Persons Place of Usual Residence","1133933","Labourers",15
"Persons Place of Usual Residence","1133933","Inadequately described",3
"Persons Place of Usual Residence","1133933","Not stated",3
"Persons Place of Usual Residence","1133933","Not applicable",266
"Persons Place of Usual Residence","1133933","Total",621
"Persons Place of Usual Residence","1133934","Managers",71
"Persons Place of Usual Residence","1133934","Professionals",128
"Persons Place of Usual Residence","1133934","Technicians and Trades Workers",36
"Persons Place of Usual Residence","1133934","Community and Personal Service Workers",28
"Persons Place of Usual Residence","1133934","Clerical and Administrative Workers",46
"Persons Place of Usual Residence","1133934","Sales Workers",29
"Persons Place of Usual Residence","1133934","Machinery Operators and Drivers",6
"Persons Place of Usual Residence","1133934","Labourers",20
"Persons Place of Usual Residence","1133934","Inadequately described",0
"Persons Place of Usual Residence","1133934","Not stated",6
"Persons Place of Usual Residence","1133934","Not applicable",240
"Persons Place of Usual Residence","1133934","Total",610
"Persons Place of Usual Residence","1133935","Managers",56
"Persons Place of Usual Residence","1133935","Professionals",125
"Persons Place of Usual Residence","1133935","Technicians and Trades Workers",44
"Persons Place of Usual Residence","1133935","Community and Personal Service Workers",46
"Persons Place of Usual Residence","1133935","Clerical and Administrative Workers",50
"Persons Place of Usual Residence","1133935","Sales Workers",30
"Persons Place of Usual Residence","1133935","Machinery Operators and Drivers",13
"Persons Place of Usual Residence","1133935","Labourers",32
"Persons Place of Usual Residence","1133935","Inadequately described",4
"Persons Place of Usual Residence","1133935","Not stated",6
"Persons Place of Usual Residence","1133935","Not applicable",265
"Persons Place of Usual Residence","1133935","Total",662
"Persons Place of Usual Residence","1133936","Managers",51
"Persons Place of Usual Residence","1133936","Professionals",89
"Persons Place of Usual Residence","1133936","Technicians and Trades Workers",29
"Persons Place of Usual Residence","1133936","Community and Personal Service Workers",23
"Persons Place of Usual Residence","1133936","Clerical and Administrative Workers",27
"Persons Place of Usual Residence","1133936","Sales Workers",20
"Persons Place of Usual Residence","1133936","Machinery Operators and Drivers",5
"Persons Place of Usual Residence","1133936","Labourers",14
"Persons Place of Usual Residence","1133936","Inadequately described",5
"Persons Place of Usual Residence","1133936","Not stated",0
"Persons Place of Usual Residence","1133936","Not applicable",170
"Persons Place of Usual Residence","1133936","Total",433
"Persons Place of Usual Residence","1133937","Managers",50
"Persons Place of Usual Residence","1133937","Professionals",104
"Persons Place of Usual Residence","1133937","Technicians and Trades Workers",23
"Persons Place of Usual Residence","1133937","Community and Personal Service Workers",22
"Persons Place of Usual Residence","1133937","Clerical and Administrative Workers",31
"Persons Place of Usual Residence","1133937","Sales Workers",21
"Persons Place of Usual Residence","1133937","Machinery Operators and Drivers",3
"Persons Place of Usual Residence","1133937","Labourers",13
"Persons Place of Usual Residence","1133937","Inadequately described",0
"Persons Place of Usual Residence","1133937","Not stated",0
"Persons Place of Usual Residence","1133937","Not applicable",129
"Persons Place of Usual Residence","1133937","Total",404
"Persons Place of Usual Residence","1133938","Managers",50
"Persons Place of Usual Residence","1133938","Professionals",119
"Persons Place of Usual Residence","1133938","Technicians and Trades Workers",21
"Persons Place of Usual Residence","1133938","Community and Personal Service Workers",19
"Persons Place of Usual Residence","1133938","Clerical and Administrative Workers",21
"Persons Place of Usual Residence","1133938","Sales Workers",20
"Persons Place of Usual Residence","1133938","Machinery Operators and Drivers",4
"Persons Place of Usual Residence","1133938","Labourers",9
"Persons Place of Usual Residence","1133938","Inadequately described",3
"Persons Place of Usual Residence","1133938","Not stated",0
"Persons Place of Usual Residence","1133938","Not applicable",149
"Persons Place of Usual Residence","1133938","Total",419
"Persons Place of Usual Residence","1133939","Managers",60
"Persons Place of Usual Residence","1133939","Professionals",126
"Persons Place of Usual Residence","1133939","Technicians and Trades Workers",22
"Persons Place of Usual Residence","1133939","Community and Personal Service Workers",38
"Persons Place of Usual Residence","1133939","Clerical and Administrative Workers",34
"Persons Place of Usual Residence","1133939","Sales Workers",36
"Persons Place of Usual Residence","1133939","Machinery Operators and Drivers",7
"Persons Place of Usual Residence","1133939","Labourers",13
"Persons Place of Usual Residence","1133939","Inadequately described",3
"Persons Place of Usual Residence","1133939","Not stated",0
"Persons Place of Usual Residence","1133939","Not applicable",145
"Persons Place of Usual Residence","1133939","Total",491
"Persons Place of Usual Residence","1133940","Managers",53
"Persons Place of Usual Residence","1133940","Professionals",119
"Persons Place of Usual Residence","1133940","Technicians and Trades Workers",49
"Persons Place of Usual Residence","1133940","Community and Personal Service Workers",32
"Persons Place of Usual Residence","1133940","Clerical and Administrative Workers",46
"Persons Place of Usual Residence","1133940","Sales Workers",29
"Persons Place of Usual Residence","1133940","Machinery Operators and Drivers",6
"Persons Place of Usual Residence","1133940","Labourers",20
"Persons Place of Usual Residence","1133940","Inadequately described",5
"Persons Place of Usual Residence","1133940","Not stated",3
"Persons Place of Usual Residence","1133940","Not applicable",270
"Persons Place of Usual Residence","1133940","Total",638
"Persons Place of Usual Residence","1133941","Managers",18
"Persons Place of Usual Residence","1133941","Professionals",47
"Persons Place of Usual Residence","1133941","Technicians and Trades Workers",23
"Persons Place of Usual Residence","1133941","Community and Personal Service Workers",16
"Persons Place of Usual Residence","1133941","Clerical and Administrative Workers",9
"Persons Place of Usual Residence","1133941","Sales Workers",3
"Persons Place of Usual Residence","1133941","Machinery Operators and Drivers",5
"Persons Place of Usual Residence","1133941","Labourers",13
"Persons Place of Usual Residence","1133941","Inadequately described",0
"Persons Place of Usual Residence","1133941","Not stated",0
"Persons Place of Usual Residence","1133941","Not applicable",125
"Persons Place of Usual Residence","1133941","Total",253
"Persons Place of Usual Residence","1133942","Managers",30
"Persons Place of Usual Residence","1133942","Professionals",61
"Persons Place of Usual Residence","1133942","Technicians and Trades Workers",18
"Persons Place of Usual Residence","1133942","Community and Personal Service Workers",23
"Persons Place of Usual Residence","1133942","Clerical and Administrative Workers",15
"Persons Place of Usual Residence","1133942","Sales Workers",24
"Persons Place of Usual Residence","1133942","Machinery Operators and Drivers",6
"Persons Place of Usual Residence","1133942","Labourers",20
